",""logFC"",""AveExpr"",""t"",""P.Value"",""adj.P.Val"",""B"",""GeneSymbol"""
213089_at,-0.560734384668689,7.71868146006563,-2.26041069568164,0.0338711042868087,0.386457142504438,-3.6293321632426,NA
"223495_at,0.677486358812643,6.73996608611438,2.25931908033097,0.0339490380780773,0.386606191716149,-3.63119926658572,""CCDC8"""
"231050_at,0.685301696042945,4.96075004024471,2.2591298479707,0.0339625645938303,0.386606191716149,-3.63152287654366,""PLAAT5"""
"222102_at,-0.579652184284792,3.31035518306441,-2.25903019996545,0.03396968950848,0.386606191716149,-3.63169328014841,""GSTA3"""
"205897_at,0.506449112186625,4.62731935097084,2.25794187994137,0.0340475941471263,0.386751744144212,-3.63355408024264,""NFATC4"""
"208180_s_at,-0.677888920993444,5.37007807503474,-2.25792904632722,0.0340485137808585,0.386751744144212,-3.63357601990214,""H4C8"""
"204718_at,0.789292285771949,7.45289627294605,2.25787279424587,0.0340525449713807,0.386751744144212,-3.63367218458377,""EPHB6"""
"204735_at,0.717532866523422,6.92618643940637,2.25756000617271,0.0340749682351496,0.38692604117483,-3.63420687984275,""PDE4A"""
"201136_at,0.551767612121635,9.29713346233123,2.25697514856307,0.0341169318727612,0.38720541689332,-3.6352065473005,""PLP2"""
"217452_s_at,0.781785266688287,4.67133055980123,2.25684608328704,0.0341261986785073,0.38720541689332,-3.63542713152838,""B3GALT2"""
"242601_at,-0.690876203143878,3.23552948599142,-2.25674541252834,0.034133428370101,0.38720541689332,-3.63559918181092,""HEPACAM2"""
"236645_at,-0.564541924707521,4.94231255670425,-2.25672378935338,0.0341349814252547,0.38720541689332,-3.63563613607802,""HBP1"""
"202765_s_at,0.536741721360232,5.22245323857207,2.25541988033621,0.0342287521767049,0.387338313280016,-3.63786414749741,""FBN1"""
"218283_at,-0.780955704861055,9.98280581605372,-2.25533261675519,0.0342350361291654,0.387338313280016,-3.63801322921686,""SS18L2"""
"213912_at,-0.811942166785508,6.62574615618139,-2.25504598322873,0.0342556843517946,0.387338313280016,-3.63850289208249,""TBC1D30"""
1570338_at,-0.910604442531917,5.24759444646437,-2.25500990712614,0.0342582839712591,0.387338313280016,-3.63856451915164,NA
"233850_s_at,0.532872654655353,7.5099525562869,2.25453807297127,0.0342923005949629,0.387338313280016,-3.63937047730852,""EBF4"""
234428_at,-0.614376323368667,3.4470684293151,-2.25439707940229,0.0343024714268182,0.387338313280016,-3.63961129461242,NA
235701_at,0.557892471039951,5.22692844782428,2.25385519388415,0.0343415869591845,0.387432101143719,-3.64053675367482,NA
"219542_at,0.526019018755182,5.93834923046888,2.25372549943702,0.0343509548721588,0.387432101143719,-3.64075823288294,""NEK11"""
"1555039_a_at,-1.36174581612167,7.24818811922372,-2.25356602238194,0.034362477197512,0.387454823834598,-3.64103056156419,""ABCC4"""
243675_at,-0.810338801864989,6.89991279720835,-2.25285103005499,0.0344141792263735,0.387565664750481,-3.64225136834853,NA
"1553218_a_at,0.533826089008635,7.47192086237003,2.25105053852077,0.0345446895874836,0.388467894528109,-3.64532458920943,""ZNF512"""
1563052_at,-0.963170322737903,5.19330118740023,-2.25065401923132,0.0345734922524788,0.388631926172755,-3.64600120496784,NA
1564580_at,-0.51961144741697,5.79430819125283,-2.25029062064393,0.0345999083024588,0.388761941471396,-3.64662124222801,NA
"222877_at,0.8615246398489,6.20886921138676,2.25010952092577,0.0346130796139359,0.388761941471396,-3.64693021580426,""NRP2"""
"201536_at,0.508279986612907,8.28733119624218,2.25010373716564,0.0346135003398767,0.388761941471396,-3.64694008321488,""DUSP3"""
"1569960_at,-0.508507207088245,4.47347169254943,-2.24965660939826,0.0346460397100972,0.388967601878761,-3.64770286231168,""BRD7P3"""
"237267_at,-0.701191231578358,6.35766598152703,-2.24902777532443,0.0346918498144034,0.389129074650026,-3.64877547252822,""LINC03031"""
237147_at,0.600596555192093,5.8372760107575,2.24893966573856,0.0346982729432047,0.389129074650026,-3.64892574802604,NA
"220012_at,-0.526955559720559,3.66409394312195,-2.24844053528293,0.0347346796879402,0.389323208679404,-3.64977697546662,""ERO1B"""
1561879_at,-0.504053539607036,4.49332061793112,-2.24730590365475,0.0348175697124437,0.390012420411363,-3.65171158472726,NA
"220230_s_at,0.690549561352054,7.41322706258036,2.24706034555734,0.0348355325741345,0.390029215987122,-3.65213019885283,""CYB5R2"""
"240955_at,-0.909475732063543,3.65855153407114,-2.24701826388608,0.0348386117453866,0.390029215987122,-3.65220193469111,""PANX3"""
"210139_s_at,0.627253147805089,9.71440704198756,2.2469016693388,0.0348471444179688,0.390029215987122,-3.65240068709001,""PMP22"""
"207016_s_at,0.769570901278715,8.24503015056577,2.24648183738114,0.0348778845248604,0.390069402004353,-3.6531163013728,""ALDH1A2"""
"212365_at,-0.581478122869234,6.28941780630115,-2.2462713706247,0.0348933042068473,0.390141392128707,-3.65347501759039,""MYO1B"""
"236270_at,0.727341695226785,5.77163969774628,2.24572940730881,0.0349330393329143,0.390425986411915,-3.65439863987064,""NFATC4"""
"230766_at,-0.616091295794417,6.6847979917567,-2.24552318289293,0.0349481699192008,0.390435470031121,-3.6547500561095,""GART"""
"208004_at,-0.731824922217484,4.29222966043833,-2.24520983776691,0.034971171334609,0.390590687338067,-3.65528397462308,""OPRPN"""
"243938_x_at,-1.30457421426917,8.17688136755226,-2.24416784830524,0.0350477588924317,0.390749636509728,-3.65705913596267,""DNAH5"""
230291_s_at,0.605084467704122,8.61108668031459,2.24390632276395,0.0350670053378474,0.390884509041143,-3.65750460139132,NA
"1554648_a_at,0.570873242288982,4.7371074162953,2.24342105328298,0.0351027432885512,0.391169639944391,-3.65833109615646,""DUOXA1"""
"240052_at,0.717419149768977,5.75758488274253,2.24311266279021,0.0351254721303945,0.391169639944391,-3.65885628155375,""ITPR1"""
238144_s_at,-0.516757766379093,6.40770880954091,-2.24285717243313,0.0351443123099468,0.391267618722529,-3.65929134626678,NA
"234096_at,-0.503468105801593,5.10121553189226,-2.24246466365977,0.0351732743408215,0.391283425626905,-3.65995967721069,""PACRG"""
"207165_at,-0.696709343292933,4.1614337529517,-2.2424150837157,0.035176934241108,0.391283425626905,-3.66004409284444,""HMMR"""
"205229_s_at,0.814078170322482,9.03571892517489,2.24235303873848,0.0351815147760744,0.391283425626905,-3.66014973009299,""COCH"""
1561217_at,-0.56340878201408,3.97449158271544,-2.24172435303742,0.0352279588159915,0.391401879346543,-3.6612200273555,NA
"204979_s_at,0.676492991719908,8.61702530141996,2.24017766071306,0.0353424583046611,0.391857171488362,-3.66385241531932,""SH3BGR"""
"224694_at,0.54687862542341,8.90940150289677,2.24014421942572,0.0353449376571838,0.391857171488362,-3.66390931871532,""ANTXR1"""
"227752_at,0.533557248755555,5.86942846472169,2.2398209256442,0.0353689149798274,0.391857171488362,-3.66445940655674,""SPTLC3"""
"205752_s_at,0.838129321051134,6.74134297090022,2.23950056630912,0.03539268928334,0.391857171488362,-3.66500445496497,""GSTM5"""
1563841_at,0.615679121057174,3.7004837703378,2.23941352407221,0.0353991513211621,0.391857171488362,-3.66515253765976,NA
"212509_s_at,0.553062091902708,11.087175222648,2.23933326546185,0.0354051106932329,0.391857171488362,-3.66528907652206,""MXRA7"""
"205680_at,-1.3271210468415,5.59876118088703,-2.23778247411207,0.0355204398213517,0.392136045695538,-3.66792676900978,""MMP10"""
"228629_s_at,0.514906148770521,5.26080028971402,2.2377240310044,0.0355247927970287,0.392136045695538,-3.66802615185859,""WWTR1-AS1"""
"238097_at,-0.868177089153232,6.3600625028145,-2.23770640694898,0.0355261055721399,0.392136045695538,-3.66805612136627,""GAS6-AS1"""
"210427_x_at,0.518002803285336,12.2536691870009,2.23678353770942,0.0355949097327756,0.392270300063428,-3.66962525430027,""ANXA2"""
"1556839_s_at,0.990805469303353,5.89918794328742,2.23663900305896,0.0356056964432524,0.392270300063428,-3.66987096836473,""LOC105370792"""
"205289_at,0.697081884729293,5.08470299538412,2.23643212141758,0.0356211413285681,0.392270300063428,-3.67022265812859,""BMP2"""
"228407_at,0.767315406592792,6.46063776070977,2.23642780315009,0.0356214637766721,0.392270300063428,-3.67022999878904,""SCUBE3"""
"1564872_at,1.04636501678449,4.06249842706296,2.23617674215519,0.0356402152502125,0.392315032978733,-3.67065676508151,""CFAP69"""
"214767_s_at,0.896698453443473,7.72909583710709,2.23558498707554,0.0356844483650694,0.392474947940278,-3.67166254794698,""HSPB6"""
1562332_at,-0.515692569127825,3.45337498562525,-2.23508109035465,0.0357221535567061,0.392584672505107,-3.67251887670427,NA
"205439_at,0.96387500881592,8.15919127529719,2.23476917710179,0.0357455113337728,0.392762426079989,-3.67304888871856,""GSTT2"""
"205032_at,0.51246810735319,5.94731460008984,2.23449507571315,0.0357660490304156,0.392782947737528,-3.67351461341709,""ITGA2"""
"209824_s_at,0.574888611935927,7.57973156806528,2.23403977049777,0.0358001876013713,0.392904383132701,-3.67428814581962,""BMAL1"""
242172_at,0.63408278261443,6.09483818926349,2.23359331582453,0.035833691369721,0.393028505921013,-3.67504655072031,NA
"214247_s_at,0.610923427705568,10.859547353908,2.2335265390325,0.0358387050244167,0.393028505921013,-3.67515997855229,""DKK3"""
236815_at,0.646465592215099,4.08292403107684,2.23317743182977,0.035864926670008,0.393040167641903,-3.67575294324385,NA
"1555997_s_at,0.769782372224356,6.92603456015364,2.23316739617474,0.0358656807121192,0.393040167641903,-3.67576998816408,""IGFBP5"""
"212886_at,0.75660889341945,8.10226495843403,2.23298142186786,0.0358796567479945,0.393040167641903,-3.67608584541883,""CCDC69"""
"205604_at,0.93632483321233,8.47529535346742,2.23268597952283,0.035901869541405,0.393040167641903,-3.67658759011573,""HOXD9"""
"209197_at,0.546172748048635,6.57398864661827,2.23223236269309,0.0359359990307938,0.393040167641903,-3.67735788293442,""SYT11"""
243555_at,0.74538671481303,6.6147943686192,2.23154986249829,0.0359874050335563,0.393076202481007,-3.67851667009826,NA
"227397_at,0.717332352039081,8.30623688229864,2.23142340360975,0.0359969372807024,0.393076202481007,-3.67873135593253,""TPM2"""
"228843_at,0.564937972630334,8.10613198219129,2.23127530525829,0.0360081035941318,0.393119621407579,-3.67898276928642,""ARL10"""
"204364_s_at,0.714346921549202,4.39053769703435,2.23044809624604,0.0360705314741604,0.393565417750892,-3.68038686539037,""REEP1"""
"231175_at,0.570320382866267,3.96603879026886,2.22991477912704,0.0361108321094528,0.393683465288106,-3.68129194793545,""BEND6"""
"239799_at,0.584279000117236,6.92197672078481,2.22987356235671,0.0361139484007828,0.393683465288106,-3.681361890779,""ERCC6L2-AS1"""
"1558497_a_at,-0.687862152555382,4.23756505841846,-2.22953918705219,0.0361392386845805,0.393752784735603,-3.68192928083593,""LINC02053"""
"204931_at,0.5377380684927,6.09864551503028,2.22941411359857,0.0361487026847508,0.393752784735603,-3.68214150068225,""TCF21"""
240060_at,-0.507199007431823,5.9464945448628,-2.22910129745058,0.0361723825882905,0.393890662819117,-3.68267224406813,NA
"201540_at,0.525110616637644,10.6322456237157,2.22698616398731,0.0363328670790742,0.39477915875074,-3.68625974572723,""FHL1"""
"1563229_at,-0.660426564398346,4.11664350216889,-2.22682082035768,0.0363454396900475,0.39477915875074,-3.68654010127742,""DLEU2"""
"208029_s_at,0.525480078824247,9.02054723818722,2.22668300318262,0.0363559222338575,0.39477915875074,-3.68677377366106,""LAPTM4B"""
"226304_at,0.825122201466918,10.4380514798569,2.22655393382948,0.0363657419019176,0.39477915875074,-3.68699260607034,""HSPB6"""
"211700_s_at,0.66888293913197,7.39996005919055,2.2263308261645,0.0363827217480671,0.39477915875074,-3.68737085916875,""TRO"""
"202064_s_at,-0.674550432581619,7.31213702144759,-2.22613504700445,0.0363976276710063,0.39477915875074,-3.68770276132251,""SEL1L"""
"214984_at,-0.664415490002645,4.84355430973843,-2.22612509249063,0.0363983857203929,0.39477915875074,-3.68771963662944,""SMG1"""
"226606_s_at,-0.520113411225418,6.09946443338929,-2.22562406799006,0.0364365579584299,0.395036447824143,-3.68856893604297,""MTG2"""
"205376_at,-0.683354953455326,7.52163162703684,-2.22549256692466,0.0364465828418954,0.395053256981155,-3.6887918279377,""INPP4B"""
"224300_x_at,0.558472601135012,6.03334922270874,2.22485316307543,0.036495363078558,0.395066117747371,-3.68987549360665,""FTCD"""
"1564591_a_at,-0.5390809250349,4.74739404374304,-2.22439524869935,0.0365303339395989,0.395066117747371,-3.69065145543562,""TMC1"""
"1552785_at,0.662204297328953,5.99785702984071,2.22356783204614,0.0365936009521154,0.395249927312704,-3.69205331768175,""ZNF781"""
237269_at,0.515414743969273,4.73251436540896,2.22331570319328,0.0366128993603752,0.395380263189515,-3.6924804285354,NA
"203639_s_at,0.735296613682638,5.82644961260045,2.22308752272262,0.0366303726945377,0.395490842629118,-3.69286694542891,""FGFR2"""
"243015_at,0.649870558358849,3.73780881851488,2.2225904771503,0.0366684611206014,0.395589603742873,-3.69370881313543,""CYP3A5"""
"204629_at,-0.560112093807801,6.10981512264065,-2.22196809848055,0.0367162045653363,0.39587033812064,-3.69476280416878,""PARVB"""
237527_at,-0.763405003583355,3.77731319231634,-2.22161102791309,0.0367436214090834,0.395922930576549,-3.69536741928149,NA
"200700_s_at,-0.576286705822946,9.4511261431111,-2.22156548824739,0.0367471194061115,0.395922930576549,-3.69544452582465,""KDELR2"""
"1565628_at,0.547908858438491,7.74246544560645,2.22111867929552,0.0367814558020543,0.395922930576549,-3.69620100060661,""LRRK1"""
"1564856_s_at,-0.762355142181582,4.80044302103518,-2.22098178512425,0.0367919816893184,0.395922930576549,-3.69643275255176,""OR4M2-OT1"""
"242546_at,0.933816491482126,9.28551894643593,2.22064003209799,0.0368182712712179,0.396033637960621,-3.69701127841854,""DUXAP8"""
"221606_s_at,0.51575449831645,4.08952853797793,2.22033281058089,0.0368419190722135,0.396136283011511,-3.69753130320441,""HMGN5"""
"229128_s_at,0.648158380973648,7.10729410963299,2.21981978181176,0.036881439290318,0.396136283011511,-3.69839959578471,""ANP32E"""
"213093_at,0.710591427926738,7.5777290234193,2.21973116830097,0.0368882693701602,0.396136283011511,-3.69854956049158,""PRKCA"""
"231978_at,0.775494456996175,6.1828059093583,2.2194263116712,0.0369117756456049,0.396136283011511,-3.69906545594917,""TPCN2"""
"201621_at,0.723857087298349,8.95273952871545,2.21848901376231,0.0369841322680592,0.396136283011511,-3.70065133798461,""NBL1"""
"221539_at,-0.535073212747962,7.53584386669056,-2.21769451732562,0.0370455659904438,0.396136283011511,-3.70199528943794,""EIF4EBP1"""
"226695_at,0.620737920842947,9.65270129704701,2.21705262375699,0.0370952675677799,0.396136283011511,-3.7030808906402,""PRRX1"""
"227862_at,0.727948253346227,6.23462269469802,2.2166719340878,0.0371247728519956,0.396136283011511,-3.70372464222013,""TRNP1"""
234805_at,-0.549992390257438,5.00113012059581,-2.21419357347394,0.0373173797805866,0.397166462252122,-3.70791396258761,NA
"229401_at,0.601051110539087,4.9691682903002,2.21390441703537,0.0373399107623224,0.397190587729567,-3.70840255757154,""IL17RE"""
1562755_at,-0.877378727291021,5.14805961211487,-2.21140644079548,0.0375350675619432,0.397838455396263,-3.71262185449827,NA
"1555980_a_at,0.728716056072484,5.7384887418149,2.21104472534217,0.0375634036117613,0.397838455396263,-3.7132325855961,""LINC02593"""
"213348_at,0.632775915239488,8.36344662017356,2.20968403559369,0.0376701714002559,0.39821398500641,-3.71552947601851,""CDKN1C"""
"225801_at,0.526568103772147,5.20551822805036,2.20906358851909,0.0377189468006796,0.39821398500641,-3.7165765291338,""FBXO32"""
"229500_at,-0.765302009311123,6.90090136396805,-2.20841971850718,0.0377696242006958,0.39821398500641,-3.71766292303803,""SLC30A9"""
239519_at,-0.623644922913837,7.37808855436804,-2.20833693481581,0.0377761443828319,0.39821398500641,-3.7178025890946,NA
"230755_at,0.690891094726179,4.81849446206827,2.20789426082293,0.0378110274795263,0.39821398500641,-3.71854937989317,""RHBDL3"""
"238865_at,0.599454821247425,7.30748486124062,2.20784575472355,0.0378148515803069,0.39821398500641,-3.71863120417362,""PABPC4L"""
"218857_s_at,-0.660454607981111,7.52467369794614,-2.20720387148473,0.0378654891536106,0.398552397013095,-3.71971388625951,""ASRGL1"""
"235867_at,0.793783268182423,7.25590018952206,2.20706889072026,0.0378761454939193,0.398552397013095,-3.71994153787299,""GSTM3"""
"229151_at,1.31695473401884,9.35194157276765,2.20636207613723,0.0379319909378764,0.398738696564268,-3.7211334779201,""SLC14A1"""
"205934_at,0.762465210501101,6.92885301184603,2.20610260017833,0.037952510897062,0.398738696564268,-3.72157098863119,""PLCL1"""
"203705_s_at,0.665185654781365,7.54602819561637,2.20551317825383,0.0379991612053846,0.398738696564268,-3.72256471644869,""FZD7"""
239867_at,-0.515693805770329,5.25322859374848,-2.2053253336089,0.0380140392689408,0.398738696564268,-3.72288137689086,NA
"207030_s_at,0.877966860248943,9.71428474260243,2.20528756090942,0.038017031659741,0.398738696564268,-3.7229450505216,""CSRP2"""
216636_at,-0.844025831408503,5.82065392291903,-2.20525376075922,0.0380197095225513,0.398738696564268,-3.72300202704802,NA
"1554741_s_at,0.537620759621421,7.62040629420648,2.2049094091844,0.0380470010055014,0.398738696564268,-3.72358246652404,""FGF7P6"""
224546_at,-0.664736170073843,6.1090414921294,-2.20405169814628,0.0381150559833651,0.399137481894553,-3.72502798753913,NA
"222927_s_at,1.08830748582496,10.03415523967,2.20386152653408,0.0381301600865382,0.399137481894553,-3.7253484423367,""CPLX3"""
"241199_x_at,-0.661368019048464,5.91441731158304,-2.20269124071502,0.0382232279945201,0.399437115940441,-3.72732010252431,""DPPA4"""
"213933_at,0.706420906571926,6.22850368915713,2.2016481530357,0.0383063541144259,0.399770931705714,-3.72907692998767,""PTGER3"""
"1553096_s_at,-0.576090049378431,5.75736381714301,-2.20141806686936,0.0383247122982063,0.399886191775654,-3.72946438645465,""BCL2L11"""
"212884_x_at,-0.582578801593273,7.89255899476437,-2.20088933243022,0.038366929381439,0.399989332467878,-3.73035466262581,""APOE"""
"214106_s_at,-0.531877410177054,7.2730022850299,-2.20042100107763,0.0384043587915499,0.400013640707042,-3.73114312485706,""GMDS"""
"211922_s_at,0.516283555478754,9.10037921681952,2.19933864447376,0.0384909883998917,0.400013640707042,-3.73296494481039,""CAT"""
"204464_s_at,0.603252676182398,9.75573612261463,2.19889768324968,0.0385263328424313,0.400013640707042,-3.73370701413558,""EDNRA"""
"214660_at,0.514204943361372,6.12498009746181,2.19887940133701,0.0385277988313635,0.400013640707042,-3.73373777781374,""ITGA1"""
"211651_s_at,0.60328657074615,7.58817033564269,2.19756791102783,0.0386330966837578,0.400125887703061,-3.73594426897807,""LAMB1"""
"201590_x_at,0.53091310129513,12.2496683945191,2.1960653888576,0.038754053091483,0.400612770983754,-3.73847117772267,""ANXA2"""
"215253_s_at,0.619672742453146,6.95077064276025,2.19591219410219,0.0387664048918781,0.400612770983754,-3.73872875844962,""RCAN1"""
"1557292_a_at,-0.59877775301378,5.82089533196509,-2.19554175523775,0.0387962874287185,0.400612770983754,-3.73935156707504,""MCOLN3"""
241303_x_at,-0.516258474359148,6.7337227079429,-2.19527799423289,0.0388175772163823,0.400670385936511,-3.73979498233189,NA
231326_s_at,0.531857644101342,6.42207710666989,2.194886391796,0.0388492054255446,0.400676616169768,-3.74045325544427,NA
"234474_x_at,0.514784309745713,5.42284528167185,2.19476378384912,0.038859112797269,0.400676616169768,-3.7406593414478,""IL6ST"""
1558019_at,0.722131623110002,5.34675287565427,2.19463284200144,0.0388696961228117,0.400676616169768,-3.74087942780686,NA
"235457_at,0.656569484517077,7.74535247763273,2.19421453564986,0.0389035230939617,0.40080085267804,-3.74158246151898,""MAML2"""
"225812_at,0.572564272613643,7.6862459752425,2.19302882160438,0.0389995527865164,0.401210084693366,-3.74357481008711,""FAM229B"""
"204049_s_at,0.547468318443133,7.03412140712622,2.19293753957451,0.0390069545228716,0.401210084693366,-3.74372816366336,""PHACTR2"""
"206440_at,-0.704257916782798,5.3252882451036,-2.19260357753943,0.0390340451780059,0.401210084693366,-3.74428918599874,""LIN7A"""
"230644_at,0.809240320170528,6.58221686240468,2.19195875652791,0.039086400670008,0.401210084693366,-3.74537227305911,""LRFN5"""
"215119_at,0.68795034261536,5.12271450570093,2.19185260062149,0.0390950259769561,0.401210084693366,-3.74555056149216,""MYO16"""
"1555364_at,-0.654950128756701,5.43436815253468,-2.19160022180466,0.0391155390168811,0.401210084693366,-3.74597440967717,""C11orf58"""
"202071_at,0.678567255984852,9.99925347813252,2.19159666023371,0.0391158285668066,0.401210084693366,-3.74598039081241,""SDC4"""
"230545_at,0.514818022949658,4.52815996733784,2.19154178124177,0.0391202903852843,0.401210084693366,-3.74607255127168,""PARD3-DT"""
"220975_s_at,0.609779820193944,5.95660192395686,2.19148417974192,0.0391249740477748,0.401210084693366,-3.7461692822379,""C1QTNF1"""
"227220_at,-0.544684804940048,8.20865384384835,-2.19105057832854,0.0391602471366732,0.401328305941445,-3.74689738528598,""NFXL1"""
"203979_at,0.93610641086925,8.43730124985341,2.18947882694131,0.0392883495149703,0.401678008043826,-3.74953593449846,""CYP27A1"""
"225285_at,-0.533955987628342,5.7095346580997,-2.18937247141614,0.0392970315115447,0.401678008043826,-3.74971443532468,""BCAT1"""
215609_at,-0.513136767963267,6.91093296840809,-2.18931478424308,0.0393017413487356,0.401678008043826,-3.74981125185983,NA
240182_at,0.6719389055004,5.44353105674302,2.18913562101692,0.0393163722934485,0.401691298984904,-3.75011193208353,NA
"230022_at,-0.50096619438572,4.7433067368349,-2.1887283388662,0.0393496504056638,0.401691298984904,-3.75079539661606,""CLEC18C"""
"211576_s_at,-0.745741901445025,7.99268731879185,-2.1884270332811,0.0393742858387653,0.401773559631959,-3.75130097095074,""SLC19A1"""
"209406_at,0.548861920451127,6.80522168567042,2.1882855843909,0.0393858558444768,0.401773559631959,-3.75153829986421,""BAG2"""
"241986_at,0.646144251875011,4.19287225633879,2.18824578781645,0.0393891116152113,0.401773559631959,-3.75160507055262,""BMPER"""
"228693_at,0.620220557024334,6.94504005109817,2.18764787956078,0.0394380560571119,0.401852123001743,-3.75260815199976,""CCDC50"""
1561604_at,-0.514270995323569,6.1827386811961,-2.18757994383501,0.0394436207243034,0.401852123001743,-3.75272211388968,NA
"45297_at,0.631846610949125,9.78876153344685,2.18755923079476,0.039445317486807,0.401852123001743,-3.75275685949772,""EHD2"""
"235570_at,0.551939517862268,7.79090561023915,2.18745601943423,0.0394537732996734,0.401852123001743,-3.75292999099367,""RBMS3"""
"234316_x_at,-1.83399971839084,6.26519467494597,-2.18745453850559,0.039453894639894,0.401852123001743,-3.75293247513547,""KLK12"""
"1554702_at,-0.545767428187374,4.17862231184807,-2.18706310919716,0.039485978349735,0.401992229413404,-3.75358903124307,""NALCN"""
233296_x_at,0.681888910143041,8.87569093328883,2.1866857562785,0.0395169306640173,0.401992229413404,-3.75422190886964,NA
"210547_x_at,-0.572604716136944,9.42302570417015,-2.18646602118307,0.0395349645292025,0.401992229413404,-3.75459040705061,""ICA1"""
"227626_at,0.711774421242422,7.34117352214489,2.18605947093988,0.0395683501545314,0.401992229413404,-3.75527213682457,""PAQR8"""
237060_at,-0.502949532183479,4.22509994013034,-2.18592351764976,0.0395795202438175,0.401992229413404,-3.75550009487474,NA
"227517_s_at,-0.631605754562427,9.67168644535996,-2.1857637536231,0.0395926503043654,0.401992229413404,-3.75576796625317,""GAS5"""
"202995_s_at,0.639148885169495,7.91914659738076,2.18537776754371,0.0396243885062773,0.402085002657766,-3.75641508789014,""FBLN1"""
"201299_s_at,0.744142466683254,5.85080354269163,2.18503949877579,0.039652222043795,0.402085002657766,-3.75698215221628,""MOB1A"""
"227121_at,0.836415266267115,8.02395654824267,2.18491021298935,0.0396628646561244,0.402085002657766,-3.75719886917057,""ZBTB20"""
"1554190_s_at,-1.05773352732451,5.95882151239374,-2.1847928073198,0.0396725315573347,0.402085002657766,-3.75739566515505,""PLEKHS1"""
237435_at,0.548173776684124,3.00536409700512,2.18465474416517,0.0396839020775368,0.402085002657766,-3.75762707907444,NA
"213994_s_at,0.75802569708285,8.79225673475942,2.18428685922794,0.039714214536373,0.402085002657766,-3.75824366418496,""SPON1"""
238175_at,0.975197933560315,7.25283727163697,2.18415995377916,0.039724675976242,0.402085002657766,-3.75845634646477,NA
"205845_at,0.546487964877484,5.5939001870857,2.18413410392591,0.0397268072127526,0.402085002657766,-3.7584996676031,""CACNA1H"""
"210036_s_at,0.727428508140364,5.94067127258123,2.18380941315306,0.0397535857372733,0.402207124386643,-3.75904378231955,""KCNH2"""
"206033_s_at,1.08727966148546,7.01474983083958,2.18256547320347,0.0398563297615167,0.402626134474338,-3.76112791225498,""DSC3"""
"212430_at,0.609083706694408,7.08377420222864,2.18234725582226,0.03987437834804,0.402626134474338,-3.76149344473296,""RBM38"""
"210738_s_at,-0.681853529504125,3.57854136795312,-2.18122223666411,0.0399675453174052,0.402831234908959,-3.76337759249514,""SLC4A4"""
"231292_at,0.651487696818371,5.82625788644578,2.18034847224068,0.0400400409449102,0.403144643638055,-3.76484053716403,""EID3"""
"203453_at,0.92617961440277,8.92922763559837,2.17992972285733,0.0400748264869287,0.403144643638055,-3.76554152276355,""SCNN1A"""
"1565637_at,-0.638786030845521,4.56071675325095,-2.17946309240519,0.0401136217525959,0.403312296675833,-3.76632256425148,""PMP22"""
"1555412_at,0.769277790915655,3.76879419972336,2.17832455496607,0.040208421567732,0.403881869673785,-3.76822780815941,""FBXL21P"""
"242332_at,0.750804944801764,7.08619074813084,2.17734311488749,0.0402903034972767,0.404077251468156,-3.76986967461932,""FENDRR"""
"214600_at,0.597233038880661,5.59796065145097,2.17724140199668,0.0402987980716623,0.404077251468156,-3.77003980582065,""TEAD1"""
"1563465_at,-0.699699899315641,5.1316482979375,-2.17714077400547,0.0403072036360199,0.404077251468156,-3.77020811756742,""PKD1L1"""
"204550_x_at,0.659015685019591,9.44286794014331,2.17668674779895,0.0403451486747174,0.404288077193124,-3.77096746878424,""GSTM1"""
"206178_at,0.587226628029998,6.4918552497449,2.17578339471013,0.0404207422055212,0.404305143709133,-3.77247802336926,""PLA2G5"""
"230166_at,-0.502224877381935,5.73521898722302,-2.17513671279975,0.0404749359454337,0.404317194496471,-3.77355914584089,""KIAA1958"""
238643_at,0.504003133908186,6.2596475680829,2.17451941007453,0.0405267289754966,0.404375056341613,-3.77459096857783,NA
"226858_at,-0.507641550671217,8.57780811378354,-2.17449992301211,0.0405283649583832,0.404375056341613,-3.77462353832031,""CSNK1E"""
"213996_at,-0.590946412574402,5.51758112153121,-2.17432404223478,0.0405431332513497,0.404405803918989,-3.77491748893441,""YPEL1"""
1556545_at,-0.590578528087611,3.53051764213683,-2.17402375254684,0.0405683591240759,0.404405803918989,-3.77541933124752,NA
"212647_at,0.708646351837269,8.45084684372083,2.17400398931084,0.0405700198353115,0.404405803918989,-3.77545235795855,""RRAS"""
"204309_at,0.541654597229286,4.12652123152286,2.17320347101064,0.0406373393948311,0.404467552802132,-3.77678996428716,""CYP11A1"""
"225945_at,0.610486795097628,8.49516085398458,2.17308054255242,0.0406476860088285,0.404467552802132,-3.77699534181923,""ZNF655"""
"230785_at,0.909237591499133,6.45696340149317,2.17195927404664,0.0407421707789991,0.404549970624024,-3.7788683249931,""SALL3"""
237496_at,-0.582724098733558,3.95679387408908,-2.17182454619424,0.0407535371158457,0.404549970624024,-3.77909333645163,NA
"212992_at,0.898145115988354,7.57749130744211,2.17109942523908,0.0408147613555547,0.404549970624024,-3.7803042271854,""AHNAK2"""
"213351_s_at,0.560649727758596,5.88454270713835,2.17072259219595,0.0408466114046014,0.404549970624024,-3.78093340854795,""TMCC1"""
